,tw_title,tmdb_id,tmdb_title
1593,小藍,936108,The Smurfs Movie
1594,鱷魚,830784,鱷魚歌王
1595,鱷魚,860887,鱷魚
1596,鱷魚,9671,鱷魚先生
1597,鱷魚,260312,鱷魚的黃眼睛
1598,鱷魚,763568,鱷魚男孩阿洛
1599,鱷魚,297778,鱷魚河
1600,鱷魚,806427,Rabbit Meets Crocodile
1601,鱷魚,25652,Crocodile
1602,鱷魚,1044290,Crocodiles Revealed
1603,尋找神話之鳥,984997,尋找神話之鳥
1604,他還年輕,1005979,他還年輕
1605,台灣男子葉石濤,987422,台灣男子葉石濤
1606,女優 摔吧！,975814,女優，摔吧！
1607,野夏天,931885,野夏天
1608,野夏天,900379,野火蔓延時
1609,諸葛四郎─英雄的英雄,844658,諸葛四郎－英雄的英雄
1610,不想一個人,72660,我不想一個人回家
1611,不想一個人,890538,不想一個人
1612,嗨！神獸,740823,嗨！神獸
1613,有你相伴的旅程,NotFound,NotFound
1614,愛別離苦,946267,愛別離苦
1615,青春換日線,939287,青春換日線
1616,廢棄之城,767246,廢棄之城
1617,老鷹之手,891566,老鷹之手
1618,藏匿處,936286,藏匿處
1619,孫行者傳,1026182,孫行者傳
1620,回眸,1004017,Review
1621,回眸,360735,Remembrance of Things Fast: True Stories Visual Lies
1622,大俠胡金銓 第一部曲—先知曾經來過,1005981,大俠胡金銓：先知曾經來過
1623,舞徑,1017006,舞徑
1624,沒有人該成為孤島,927480,沒有人該成為孤島
1625,妖果小學─水果奶奶的大秘密,1016207,妖果小學－水果奶奶的大秘密
1626,期末考,810020,期末考
1627,期末考,541568,Sex School: Final Exams
1628,期末考,40469,Final Exam
1629,大俠胡金銓 第二部曲—斷腸人在天涯,NotFound,NotFound
1630,兜兜風,762361,兜風
1631,兜兜風,899387,兜兜風
1632,兜兜風,1403003,Carpool Karaoke 兜風 KTV 過耶誕
1633,徘徊年代,829584,徘徊年代
1634,逆者,868682,逆者
1635,逆者,101173,王者逆襲
1636,逆者,160473,Never Compromise
1637,逆者,974940,Jingi 24: Rebel Hunting
1638,逆者,462763,Thou Shall Not Commit
1639,逆者,952016,逆行者
1640,逆者,483450,宇宙戰隊九連者 THE MOVIE Goes Indaver 的逆襲
1641,逆者,135865,Gun Crazy: Episode 3: Traitor's Rhapsody
1642,逆者,390056,叛逆的麥田捕手
1643,逆者,41345,Shank
1644,逆者,677179,金牌拳手3
1645,逆者,269340,逆鱗：刺王危城
1646,逆者,72710,宿主
1647,逆者,853332,嘻哈反叛者
1648,逆者,43897,The Littlest Rebel
1649,逆者,523536,進擊小忍者
1650,逆者,81463,Mad Foxes
1651,逆者,1534,Pathfinder
1652,逆者,45054,There Be Dragons
1653,逆者,660814,Constable: A Country Rebel
1654,高山上的熱氣球,893252,高山上的熱氣球
1655,再會啦  白宮,985569,再會啦 白宮
1656,教練,960450,教練
1657,教練,1054513,愛情教練
1658,教練,1062323,我的冠軍教練
1659,教練,589524,我的冠軍教練
1660,教練,447335,我的正妹教練
1661,教練,532938,我的教練我們的菜
1662,教練,87380,教練與男孩
1663,教練,379062,頑皮豹是專業教練
1664,教練,663121,我的獨佔教練
1665,教練,319157,Private 2nd Class Norakuro: The Drill
1666,詭祭,660001,詭祭
1667,願未央,816752,願未央
1668,影子背後,1003994,影子背後
1669,給阿媽的一封信,874781,給阿媽的一封信
1670,費爾的旅程,979440,Phil's Journey
1671,削瘦的靈魂,802519,他們在島嶼寫作：削瘦的靈魂
1672,我記得,302528,我記得
1673,我記得,423236,我記得你
1674,我記得,956796,我記得
1675,我記得,594398,湯屋裡我記得
1676,我記得,23169,記得我
1677,我記得,168814,明天記得愛上我
1678,我記得,460033,櫻花下我記得
1679,我記得,1385936,我記得．我記得
1680,我記得,259067,月光下，我記得
1681,我記得,1128867,我記得在天亮之前
1682,我記得,458244,我想要你記得＿
1683,我記得,875153,依然記得我愛你
1684,我記得,1036535,他們在島嶼寫作：我記得
1685,我記得,633374,厄憶追凶
1686,我記得,127281,Black Box
1687,我記得,376847,記得愛過你
1688,我記得,213373,What Now? Remind Me
1689,修行,877246,修行
1690,修行,769922,名偵探柯南：紅之校外旅行 鮮紅篇&戀紅篇
1691,修行,775410,The Three Magicians
1692,修行,877999,娘の修学旅行
1693,修行,358530,Taro's Early Training Days
1694,修行,138255,Ninja Vixens: Vixen Dropouts
1695,修行,353936,ボクが修学旅行に行けなかった理由
1696,修行,711841,Mecha Ike Morning Musume. Okamura Girls' High School Trip.
1697,修行,1216221,鬼滅之刃：柱訓練篇
1698,修行,430977,Seklusyon
1699,修行,64665,Sins of Sister Lucia
1700,修行,786081,Adventures of Princess Anmitsu
1701,修行,454545,"Help, I Shrunk My Parents"
1702,修行,439191,Assassination Classroom: Jump Festa 2013 Special
1703,文林銀行,900843,文林銀行
1704,臥虎藏龍,263341,臥虎藏龍：青冥寶劍
1705,臥虎藏龍,146,卧虎藏龍
1706,孫行者傳,1026182,孫行者傳
1707,KULO,1009987,KULO
1708,KULO,1266990,Kulong
1709,KULO,852470,Wild Roots
1710,KULO,1303480,KULOB34
1711,KULO,36414,Ball Lightning
1712,KULO,199521,A Strange Marriage
1713,KULO,165081,A Strange Marriage Part 1
1714,KULO,662356,A Strange Mark of Identity
1715,KULO,288995,Szabadság - Különjárat
1716,KULO,929941,Kulocity
1717,KULO,981445,Chinaski: Každej ví kulový
1718,KULO,165082,A Strange Marriage Part 2
1719,KULO,165083,A Strange Marriage Part 3
1720,KULO,165084,A Strange Marriage Part 4
1721,KULO,153211,Kulörta lyktor
1722,KULO,1205176,Mezga Csalad kulonos kalandjai 1. - Uzenet a jovobol
1723,KULO,268218,The Mystery of Ferns
1724,KULO,1180410,Egy különc úr naplójából
1725,KULO,1266051,Frizbi különkiadás: Varga Judit exkluzív interjú
1726,KULO,116776,七龍珠：摩訶不思議大冒險
1727,夏日天空的那匹紅馬,814174,夏日天空的那匹紅馬
1728,還孩子做自己,1153451,還孩子做自己
1729,我永遠永遠永遠愛你,1009977,我永遠永遠永遠愛你
1730,我永遠永遠永遠愛你,478895,我還是永遠的愛着你
1731,我永遠永遠永遠愛你,614409,愛的過去進行式：真愛永遠
1732,綠色牢籠,878010,Green Jail
1733,關於，半夜夢見林默娘乘著海湧把垃圾全丟進我的未來這件塑，好像是真的,1025309,關於，半夜夢見林默娘乘著海湧把垃圾全丟進我的未來這件塑，好像是真的
1734,有時 Mama，有時 Mimi,1009995,有時Mama，有時Mimi
1735,一起一起,704239,當我們盟在一起
1736,一起一起,901362,魔髮精靈：樂團在一起
1737,一起一起,1212009,我們一起搖太陽
1738,一起一起,232672,當我們混在一起
1739,一起一起,168739,在一起
1740,一起一起,228161,好家在一起
1741,一起一起,84111,那些年，我們一起追的女孩
1742,一起一起,830938,我要我們在一起
1743,一起一起,1407753,我們一起發
1744,一起一起,1050665,一起一起
1745,一起一起,1283068,我想和你在一起
1746,一起一起,3563,當我們假在一起
1747,一起一起,1298149,我們，海一起！
1748,一起一起,18385,和你在一起
1749,一起一起,837548,和你一起
1750,一起一起,288036,愛睡在一起
1751,一起一起,691179,六人行：當我們又在一起
1752,一起一起,128502,一起飞
1753,一起一起,966734,海边升起一座悬崖
1754,一起一起,629442,和爸爸在一起的3天
1755,稻浪上的夢想家,1200506,稻浪上的夢想家
1756,稻浪上的夢想家,1196808,稻浪上的夢想家
1757,聖石傳說,24614,聖石傳說
1758,17歲的天空 4K數位修復版,NotFound,NotFound
1759,家家,611698,刺殺小說家
1760,家家,1355755,聖誕返家童盟
1761,家家,1064028,超完美家政婦
1762,家家,1188456,詭異之家
1763,家家,975681,家家
1764,家家,505192,小偷家族
1765,家家,634649,蜘蛛人：無家日
1766,家家,1062807,SPY×FAMILY 間諜家家酒 CODE：White
1767,家家,60145,家有囍事
1768,家家,138832,全家就是米家
1769,家家,41380,敗家子
1770,家家,746036,特技玩家
1771,家家,9714,小鬼當家3：壞消息
1772,家家,586393,淺田家！
1773,家家,1029575,全家逃走中
1774,家家,1177096,大室家 親愛的姊妹
1775,家家,39448,皇家師姐
1776,家家,980489,GT：跨界玩家
1777,家家,181009,忠烈楊家將
1778,家家,441531,拆彈專家
1779,全明星星光音樂會,NotFound,NotFound
1780,無邊,1126357,無邊之霧
1781,無邊,1032330,無邊
1782,無邊,1121956,邊境無間
1783,無邊,412865,愛妳無邊際
1784,無邊,1410575,無邊風景
1785,無邊,365177,邊緣禁地
1786,無邊,400535,怒火邊界2：毒刑者
1787,無邊,189715,晚孃下部：罪色
1788,無邊,667216,歡迎來到極樂弒界
1789,無邊,1138476,無限泡湯兩分鐘
1790,無邊,82825,無畏之心
1791,無邊,1025318,Borderless Island
1792,失序正義,1039769,失序正義
1793,不老騎士-歐兜邁環台日記,137686,不老騎士-歐兜邁環台日記
1794,勸世三姊妹：大銀幕特別版,1035872,勸世三姊妹：大銀幕特別版
1795,格瑞特真相,798092,格瑞特真相
1796,黑的教育,741329,黑的教育
1797,幻日手記 ,900062,幻日手記
1798,北將七,939939,北將七
1799,如霧起時,979383,他們在島嶼寫作：如霧起時
1800,奼紫嫣紅開遍,375281,奼紫嫣紅開遍
1801,奼紫嫣紅開遍,718626,他們在島嶼寫作：奼紫嫣紅開遍
1802,如夢,220584,愛君如夢
1803,如夢,635697,如夢似愛
1804,如夢,132702,To Sleep So as to Dream
1805,如夢,986855,如果我可以冬眠
1806,如夢,80979,Utamaro's World
1807,如夢,936968,原鄉人
1808,如夢,413470,Urusei Yatsura: Inaba the Dreammaker
1809,如歌的行板,376514,他們在島嶼寫作：如歌的行板
1810,兩地,246400,尼克凱夫：地球兩萬日
1811,兩地,787885,他們在島嶼寫作：兩地
1812,兩地,80410,末日危城2：兩個世界
1813,西部來的人,316569,西部來的人
1814,1918,74107,1918
1815,1918,843398,1918
1816,1918,269305,1918
1817,1918,511619,誓死捍衛：1918克魯特
1818,1918,337711,列寧在1918
1819,1918,80705,Westfront 1918
1820,1918,627955,"Vladivostok, Year 1918"
1821,1918,704984,America's Great War 1917-1918
1822,1918,570286,1918-2018: Hundred Years of Serbian Terror in Croatia
1823,1918,947055,1918: The Spanish Flu
1824,1918,375284,The Inspired Island: 1918
1825,1918,496302,Women at War 1914-1918
1826,1918,769058,"October 28, 1918 in Prague"
1827,1918,663992,Victims 1918
1828,1918,424985,Legion. Chronicle Ukrainian Galician Army 1918-1919
1829,1918,116019,The Battle of Näsilinna 1918
1830,1918,1117877,"Monster Demonstration on Monday November 18, 1918 on the Malieveld in The Hague"
1831,1918,674941,War and Peace: 1918
1832,1918,63048,Double Headed Eagle: Hitler's Rise to Power 1918-1933
1833,1918,444568,Russian Jews. Part Two. 1918-1948.
1834,化城再來人,865824,他們在島嶼寫作：化城再來人
1835,寶島大夢,484574,寶島大夢
1836,朝向一首詩的完成,865819,他們在島嶼寫作：朝向一首詩的完成
1837,尋找背海的人,865831,他們在島嶼寫作：尋找背海的人
1838,獨自寂寞+少年阿堯+午後+看海,NotFound,NotFound
1839,逍遙遊,865828,他們在島嶼寫作：逍遙遊
1840,逍遙遊,1157031,逍遥·游
1841,無岸之河,876148,他們在島嶼寫作：無岸之河
1842,讀中文系的人,876136,他們在島嶼寫作：讀中文系的人
1843,破輪胎,278445,破輪胎
1844,東西,792307,可憐的東西
1845,東西,40751,東邪西毒
1846,東西,617,野東西
1847,東西,55157,射雕英雄傳之東成西就
1848,東西,1260951,好東西
1849,東西,375535,Boundaryless
1850,東西,3472,美麗．壞東西
1851,東西,13345,齊天大聖東遊記：西遊記之月光寶盒
1852,東西,289930,無問西東
1853,東西,394997,鄰居的東西
1854,東西,933992,北南西東
1855,東西,385089,東南西北風
1856,東西,85502,東成西就 2011
1857,東西,1133902,Laughter of ''Water Margin'' - Five Tigers
1858,東西,935175,東廠西廠
1859,東西,412289,東追西趕跑跳碰
1860,東西,561827,東邊晴時西邊雨
1861,東西,876138,他們在島嶼寫作：東西
1862,東西,1185273,"Eigo ni yowai otoko azuma wa azuma, nishi wa nishi"
1863,東西,912229,Deliver Police: Nishitokyo-shi Deliver Keisatsutai
1864,我這樣過了一生,256133,我這樣過了一生
1865,香蕉天堂,262831,香蕉天堂
1866,風中家族,356701,風中家族
1867,我城,375538,The Inspired Island: My City
1868,我城,1007976,我的天堂城市
1869,我城,17920,我的祕密城堡
1870,我城,996142,我是城管
1871,我城,379300,只有我不存在的城市
1872,我城,1240319,爱我长城
1873,我城,21770,城市獵人：再見 我的愛人
1874,我城,1356054,我们众志成城
1875,我城,1137552,新城容祖儿我的女皇音乐会
1876,我城,1137555,新城容我信爱一唱倾情音乐会
1877,我城,411144,從此，我們過著幸福快樂的日子
1878,我城,749116,Cidade; Campo
1879,我城,1048241,間諜速成班2
1880,我城,13241,夢遊冰雪地
1881,我城,49479,Blow Up My Town
1882,我城,582927,流亡雙城
1883,我城,9447,我很乖因為我要出國
1884,我城,197089,A Castle in Italy
1885,我城,51922,The City Is Mine
1886,我城,658895,畫出我們的標誌
1887,紅柿子,262828,紅柿子
1888,送報伕/不屈的魂靈—楊逵,NotFound,NotFound
1889,台灣新文學之父—賴和/安安靜靜林雙不,NotFound,NotFound
1890,第一爐香,660002,第一爐香
1891,藍宇,27062,藍宇
1892,你好，李煥英,758891,你好，李煥英
1893,于堇：蘭心大劇院,497834,于堇：蘭心大劇院
1894,野馬分鬃,712164,野馬分鬃
1895,奪冠,638032,奪冠
1896,奪冠,850953,藍衣軍團奪冠夢：前進歐洲盃
1897,奪冠,581394,沒有國家的冠軍
1898,如果有一天我將會離開你,843441,如果有一天我将会离开你
1899,四海,827689,四海
1900,四海,769,四海好傢伙
1901,四海,1607,四海情深
1902,四海,311,四海兄弟
1903,四海,47423,縱橫四海
1904,四海,327,四海兄弟
1905,四海,192239,龍騰四海
1906,四海,19119,四海本色
1907,四海,10337,豪情四海
1908,四海,43258,四海一家
1909,四海,29572,縱情四海
1910,四海,542245,四海流云
1911,四海,84508,The Ghost of Yotsuya
1912,四海,464511,Pursuit of a Killer
1913,四海,433796,四海遊俠
1914,四海,261194,Requital
1915,四海,182335,Guns & Roses
1916,四海,508901,四海为家
1917,四海,1145901,Kaihei shi-gō seito
1918,四海,293298,一八九四·甲午大海战
1919,郊區的鳥,537867,郊區的鳥
1920,溫暖的抱抱,NotFound,NotFound
1921,這個殺手不太冷靜,923192,這個殺手不太冷靜
1922,李茂扮太子,903125,李茂扮太子
1923,不丹是教室,627087,不丹是教室
1924,大象席地而坐,499556,大象席地而坐
1925,少年,575813,少年的你
1926,少年,104193,Boy
1927,少年,436792,少年
1928,少年,508883,蒼鷺與少年
1929,少年,66105,聖鬥士星矢 真紅少年傳說
1930,少年,12780,少年黃飛鴻之鐵猴子
1931,少年,839803,雄獅少年
1932,少年,15804,牯嶺街少年殺人事件
1933,少年,64688,龍虎少年隊
1934,少年,957863,年少日記
1935,少年,85350,年少時代
1936,少年,87827,少年PI的奇幻漂流
1937,少年,543772,冰櫃少年
1938,少年,882603,少年
1939,少年,81774,少年唐璜的功績
1940,少年,27060,美少年之戀
1941,少年,1086591,青春豬頭少年不會夢到紅書包女孩
1942,少年,187017,龍虎少年隊：童顏巨捕
1943,少年,36683,20世紀少年
1944,少年,1012201,劇場版 排球少年!! 垃圾場的決戰
1945,仇恨謎林,919570,仇恨謎林
1946,寄生上流,496243,寄生上流
1947,犯罪都市3,955555,犯罪都市3
1948,水泥烏托邦：末日浩劫,729854,水泥烏托邦：末日浩劫
1949,音爆浩劫,774548,音爆浩劫
1950,BTS: YET TO COME IN CINEMAS,1063453,BTS: Yet to Come in Cinemas
1951,語意錯誤電影版,993885,語意錯誤電影版
1952,鬼車站,844386,鬼車站
1953,貴公子,1057001,貴公子
1954,分手的決心,705996,分手的決心
1955,逃出寧靜海,753091,逃出寧靜海
1956,My SHINee World,1148154,My SHINee World
1957,火線交涉,606400,火線交涉
1958,12.12：首爾之春,919207,12.12：首爾之春
1959,贖命救援,581395,贖命救援
1960,MAMAMOO：MY CON THE MOVIE,1137172,MAMAMOO：MY CON THE MOVIE
1961,IU CONCERT: THE GOLDEN HOUR,1165656,2022 IU CONCERT：The Golden Hour－在橙色太陽下
1962,千萬別開門,813079,千萬別開門
1963,靈魂伴侶,617882,靈魂伴侶
1964,30日,1052433,30日
1965,30日,512343,青夏：戀上你的30日
1966,30日,1304553,Unification of Japan 30
1967,30日,42941,惡夜30：黑暗再臨
1968,30日,1253839,The Shoreline
1969,30日,613377,警慌失措
1970,30日,585590,連續做愛30晚來挽救你的婚姻
1971,30日,36956,Come Undone
1972,30日,277708,30 Days
1973,30日,380808,零日網路戰
1974,30日,345630,愛的就是你
1975,8釐米：詛咒影帶,977155,8釐米：詛咒影帶
1976,晝盲神探,806128,晝盲神探
1977,鬼6怨,1168166,鬼6怨
1978,沒有國家的冠軍,581394,沒有國家的冠軍
1979,ASTRO,526475,綁架外星人
1980,ASTRO,1357982,ASTRO
1981,ASTRO,1035026,Astro
1982,ASTRO,1073234,Astro
1983,ASTRO,740400,Astro
1984,ASTRO,620318,Astro
1985,ASTRO,1058128,The Astronaut Lovers
1986,ASTRO,1032545,ASTRO - STARGAZER: ASTROSCOPE
